60%EE 	80%EE	100%E		30%PV Rest Wind
0.19937	0.03	0.03		
0.1835	0.03	0.03		
0.16724	0.03	0.03		
0.15434	0.03	0.03		
0.15357	0.03	0.03		
0.1668	0.03	0.03		
0.16164	0.03	0.03		
0.13783	0.03	0.03		
0.1362	0.03	0.03		
0.14721	0.03	0.03		
0.15383	0.03	0.03		
0.16357	0.03	0.03		
0.18043	0.03	0.03		
0.19845	0.03	0.03		
0.21715	0.015926	0.03		
0.25233	0.062823	0.03		
0.28264	0.10324	0.03		
0.31022	0.14001	0.03		
0.35729	0.20278	0.048266		
0.41685	0.28219	0.14752		
0.45683	0.3355	0.21417		
0.47302	0.35708	0.24114		
0.49133	0.38149	0.27166		
0.51077	0.40741	0.30406		
0.50596	0.40101	0.29605		
0.49351	0.38441	0.2753		
0.48301	0.3704	0.25779		
0.47399	0.35838	0.24277		
0.46653	0.34843	0.23033		
0.45861	0.33786	0.21712		
0.45174	0.32871	0.20568		
0.4382	0.31065	0.18311		
0.43643	0.3083	0.18017		
0.43707	0.30915	0.18123		
0.44072	0.31401	0.18731		
0.43827	0.31075	0.18322		
0.4429	0.31692	0.19094		
0.44108	0.31449	0.1879		
0.44421	0.31867	0.19312		
0.45072	0.32735	0.20397		
0.45378	0.33143	0.20908		
0.44947	0.32568	0.20189		
0.44784	0.32351	0.19918		
0.44758	0.32316	0.19874		
0.44494	0.31965	0.19435		
0.44153	0.3151	0.18867		
0.44357	0.31781	0.19205		
0.44231	0.31613	0.18996		
0.45093	0.32763	0.20433		
0.4572	0.33599	0.21478		
0.45758	0.3365	0.21542		
0.4633	0.34412	0.22494		
0.46651	0.3484	0.23029		
0.47018	0.3533	0.23642		
0.47691	0.36227	0.24763		
0.47528	0.3601	0.24491		
0.4695	0.35239	0.23528		
0.46994	0.35298	0.23601		
0.46342	0.34428	0.22514		
0.46331	0.34414	0.22497		
0.46899	0.35171	0.23442		
0.47043	0.35363	0.23683		
0.47167	0.35529	0.2389		
0.48032	0.36682	0.25331		
0.48042	0.36695	0.25347		
0.47392	0.35829	0.24265		
0.47274	0.3567	0.24067		
0.47621	0.36133	0.24646		
0.47849	0.36438	0.25027		
0.48242	0.36962	0.25682		
0.48557	0.37382	0.26207		
0.49277	0.38341	0.27406		
0.50005	0.39313	0.2862		
0.49716	0.38927	0.28138		
0.49894	0.39164	0.28434		
0.50072	0.39402	0.28731		
0.50247	0.39635	0.29023		
0.50311	0.3972	0.29129		
0.49873	0.39136	0.284		
0.50554	0.40044	0.29535		
0.50206	0.39581	0.28955		
0.49807	0.39048	0.28289		
0.49043	0.38029	0.27016		
0.48991	0.3796	0.26929		
0.48206	0.36913	0.2562		
0.47235	0.35619	0.24002		
0.45563	0.33389	0.21216		
0.42943	0.29896	0.16849		
0.40561	0.2672	0.1288		
0.38344	0.23765	0.09185		
0.35541	0.20026	0.045123		
0.332	0.16906	0.0061144		
0.31293	0.14363	0.03		
0.29537	0.12022	0.03		
0.28142	0.10162	0.03		
0.286	0.10772	0.03		
0.27233	0.08949	0.03		
0.26681	0.08213	0.03		
0.26257	0.076485	0.03		
0.25035	0.060189	0.03		
0.24246	0.049672	0.03		
0.24096	0.047671	0.03		
0.23474	0.039379	0.03		
0.23923	0.045361	0.03		
0.23933	0.045493	0.03		
0.253	0.063726	0.03		
0.25429	0.065447	0.03		
0.26466	0.079263	0.03		
0.28507	0.10648	0.03		
0.30071	0.12733	0.03		
0.32276	0.15673	0.03		
0.36097	0.20768	0.054389		
0.38451	0.23907	0.093629		
0.41512	0.27989	0.14465		
0.44466	0.31927	0.19387		
0.48329	0.37077	0.25825		
0.51307	0.41048	0.30789		
0.54104	0.44778	0.35452		
0.5583	0.47079	0.38327		
0.57469	0.49265	0.4106		
0.57933	0.49882	0.41832		
0.57543	0.49363	0.41183		
0.57751	0.4964	0.41529		
0.56719	0.48265	0.3981		
0.55742	0.46961	0.38181		
0.54758	0.45649	0.36541		
0.5443	0.45213	0.35995		
0.53739	0.4429	0.34842		
0.53813	0.4439	0.34966		
0.54285	0.4502	0.35754		
0.54483	0.45282	0.36082		
0.53052	0.43375	0.33698		
0.5317	0.43532	0.33895		
0.53805	0.44379	0.34953		
0.54634	0.45485	0.36335		
0.5546	0.46586	0.37712		
0.56012	0.47321	0.3863		
0.56959	0.48584	0.40209		
0.57622	0.49468	0.41315		
0.58669	0.50864	0.43059		
0.59429	0.51877	0.44325		
0.59945	0.52565	0.45186		
0.60345	0.53098	0.45852		
0.6078	0.53679	0.46578		
0.61522	0.54668	0.47815		
0.62431	0.55881	0.4933		
0.62581	0.5608	0.49579		
0.62668	0.56196	0.49724		
0.62797	0.56369	0.4994		
0.63261	0.56987	0.50714		
0.63696	0.57566	0.51437		
0.647	0.58906	0.53111		
0.65358	0.59783	0.54207		
0.65896	0.605	0.55105		
0.66316	0.6106	0.55804		
0.66921	0.61868	0.56814		
0.67106	0.62114	0.57122		
0.67633	0.62816	0.58		
0.67684	0.62885	0.58085		
0.6776	0.62986	0.58211		
0.67944	0.6323	0.58517		
0.68015	0.63325	0.58636		
0.683	0.63705	0.59111		
0.68854	0.64444	0.60035		
0.68961	0.64587	0.60214		
0.69228	0.64944	0.60659		
0.69466	0.6526	0.61054		
0.69762	0.65655	0.61548		
0.70364	0.66457	0.62551		
0.70693	0.66897	0.631		
0.70736	0.66953	0.63171		
0.71192	0.67562	0.63931		
0.71301	0.67707	0.64113		
0.71242	0.67628	0.64014		
0.71475	0.67939	0.64402		
0.71861	0.68454	0.65046		
0.71958	0.68583	0.65208		
0.71898	0.68502	0.65107		
0.71663	0.68189	0.64716		
0.71007	0.67315	0.63623		
0.69891	0.65827	0.61763		
0.68397	0.63836	0.59274		
0.6704	0.62026	0.57012		
0.65502	0.59975	0.54448		
0.64528	0.58677	0.52825		
0.63862	0.57789	0.51715		
0.62723	0.5627	0.49816		
0.61638	0.54823	0.48008		
0.60551	0.53374	0.46196		
0.60092	0.52762	0.45431		
0.5909	0.51426	0.43761		
0.5885	0.51106	0.43362		
0.58146	0.50167	0.42188		
0.57975	0.49939	0.41903		
0.57752	0.49642	0.41532		
0.57756	0.49647	0.41538		
0.57887	0.49822	0.41756		
0.58199	0.50238	0.42277		
0.58484	0.50618	0.42751		
0.58996	0.513	0.43605		
0.59464	0.51924	0.44385		
0.60257	0.52981	0.45705		
0.61035	0.54019	0.47003		
0.61854	0.5511	0.48367		
0.62713	0.56257	0.498		
0.63918	0.57863	0.51808		
0.64785	0.59019	0.53252		
0.66117	0.60795	0.55473		
0.6767	0.62866	0.58061		
0.69061	0.6472	0.60379		
0.70309	0.66384	0.6246		
0.71645	0.68166	0.64686		
0.72384	0.69151	0.65919		
0.73149	0.70171	0.67193		
0.73774	0.71004	0.68234		
0.74253	0.71643	0.69033		
0.74341	0.71761	0.6918		
0.74321	0.71733	0.69146		
0.74354	0.71777	0.69201		
0.74239	0.71625	0.6901		
0.74053	0.71376	0.68699		
0.74022	0.71335	0.68648		
0.73939	0.71225	0.6851		
0.74105	0.71445	0.68786		
0.73805	0.71046	0.68287		
0.73977	0.71275	0.68572		
0.74206	0.71581	0.68955		
0.73641	0.70827	0.68013		
0.7389	0.71159	0.68428		
0.73841	0.71093	0.68345		
0.73736	0.70954	0.68171		
0.73564	0.70725	0.67885		
0.73202	0.70241	0.6728		
0.73081	0.7008	0.67079		
0.72842	0.69762	0.66681		
0.7268	0.69546	0.66411		
0.72348	0.69104	0.65859		
0.72735	0.69619	0.66502		
0.72671	0.69534	0.66397		
0.72013	0.68657	0.653		
0.71656	0.6818	0.64704		
0.71801	0.68374	0.64947		
0.71818	0.68396	0.64975		
0.71765	0.68326	0.64887		
0.71664	0.68191	0.64718		
0.7171	0.68252	0.64794		
0.71902	0.68509	0.65115		
0.72123	0.68803	0.65482		
0.7213	0.68812	0.65494		
0.72133	0.68816	0.655		
0.72048	0.68703	0.65358		
0.72078	0.68743	0.65408		
0.72134	0.68817	0.65501		
0.7188	0.68479	0.65078		
0.72103	0.68777	0.6545		
0.71897	0.68501	0.65106		
0.71911	0.6852	0.6513		
0.71998	0.68636	0.65274		
0.71977	0.68608	0.65239		
0.71653	0.68176	0.64699		
0.71347	0.67768	0.6419		
0.71415	0.67859	0.64303		
0.71047	0.67368	0.63689		
0.71015	0.67325	0.63636		
0.7106	0.67385	0.63711		
0.70768	0.66996	0.63224		
0.70628	0.66809	0.62991		
0.70288	0.66356	0.62424		
0.69877	0.65809	0.6174		
0.69697	0.65568	0.61439		
0.69611	0.65453	0.61295		
0.70121	0.66133	0.62146		
0.7029	0.66358	0.62427		
0.69897	0.65834	0.61772		
0.69666	0.65526	0.61387		
0.69438	0.65223	0.61008		
0.69255	0.64978	0.60702		
0.69039	0.64691	0.60343		
0.68384	0.63817	0.59251		
0.67418	0.62529	0.57641		
0.6654	0.61359	0.56178		
0.65429	0.59878	0.54327		
0.63949	0.57905	0.5186		
0.62461	0.5592	0.49379		
0.60957	0.53914	0.46872		
0.5935	0.51772	0.44194		
0.57568	0.49397	0.41225		
0.56062	0.47388	0.38715		
0.54855	0.45779	0.36703		
0.53234	0.43617	0.34		
0.51234	0.40951	0.30667		
0.49541	0.38694	0.27847		
0.4807	0.36732	0.25394		
0.47084	0.35417	0.2375		
0.45662	0.33522	0.21382		
0.44396	0.31833	0.19271		
0.44151	0.31506	0.18862		
0.44083	0.31417	0.1875		
0.43846	0.31101	0.18355		
0.4413	0.31478	0.18827		
0.44507	0.31981	0.19456		
0.44868	0.32462	0.20057		
0.45669	0.3353	0.21392		
0.47651	0.36174	0.24696		
0.49818	0.39063	0.28307		
0.52564	0.42724	0.32884		
0.54108	0.44783	0.35458		
0.56284	0.47684	0.39084		
0.58252	0.50308	0.42364		
0.60333	0.53083	0.45833		
0.62012	0.55322	0.48632		
0.6236	0.55785	0.49211		
0.61133	0.5415	0.47166		
0.60516	0.53327	0.46138		
0.59902	0.52508	0.45115		
0.59512	0.51988	0.44464		
0.58442	0.50561	0.42681		
0.57247	0.48968	0.40689		
0.5599	0.47292	0.38594		
0.54671	0.45534	0.36397		
0.53751	0.44306	0.34862		
0.53326	0.4374	0.34154		
0.5304	0.43359	0.33678		
0.52127	0.42141	0.32155		
0.51517	0.41329	0.3114		
0.5127	0.40999	0.30728		
0.51015	0.40659	0.30303		
0.50855	0.40445	0.30035		
0.50883	0.40483	0.30083		
0.5084	0.40425	0.30011		
0.50788	0.40357	0.29925		
0.49977	0.39274	0.28572		
0.49815	0.39059	0.28303		
0.4998	0.39279	0.28578		
0.50268	0.39663	0.29058		
0.50457	0.39916	0.29374		
0.5059	0.40092	0.29594		
0.50841	0.40427	0.30012		
0.50786	0.40353	0.29921		
0.50536	0.4002	0.29505		
0.50815	0.40392	0.29969		
0.51333	0.41083	0.30833		
0.51238	0.40956	0.30675		
0.51214	0.40925	0.30635		
0.50846	0.40434	0.30021		
0.50867	0.40461	0.30056		
0.50917	0.40529	0.3014		
0.50872	0.40468	0.30064		
0.50529	0.4001	0.29492		
0.50561	0.40053	0.29546		
0.50068	0.39396	0.28724		
0.50171	0.39533	0.28895		
0.49793	0.39029	0.28265		
0.49587	0.38755	0.27924		
0.49512	0.38655	0.27798		
0.49004	0.37978	0.26951		
0.49305	0.38379	0.27453		
0.49039	0.38024	0.27009		
0.48863	0.37789	0.26715		
0.49601	0.38774	0.27946		
0.49551	0.38708	0.27864		
0.49001	0.37974	0.26946		
0.4887	0.37799	0.26728		
0.48366	0.37127	0.25887		
0.48645	0.37499	0.26353		
0.49048	0.38036	0.27025		
0.4926	0.38319	0.27378		
0.49675	0.38872	0.28069		
0.49692	0.38895	0.28099		
0.48906	0.37847	0.26788		
0.48662	0.37521	0.26381		
0.49397	0.38502	0.27607		
0.48509	0.37318	0.26127		
0.46717	0.34928	0.2314		
0.45486	0.33287	0.21088		
0.4456	0.32053	0.19545		
0.43284	0.3035	0.17417		
0.4164	0.28159	0.14678		
0.39992	0.25961	0.1193		
0.37622	0.22802	0.079811		
0.35373	0.19803	0.042329		
0.32534	0.16017	0.03		
0.29534	0.12017	0.03		
0.27902	0.098412	0.03		
0.25755	0.069793	0.03		
0.23612	0.041222	0.03		
0.21799	0.017038	0.03		
0.2049	0.03	0.03		
0.19266	0.03	0.03		
0.18172	0.03	0.03		
0.16848	0.03	0.03		
0.16266	0.03	0.03		
0.16744	0.03	0.03		
0.17415	0.03	0.03		
0.17596	0.03	0.03		
0.18096	0.03	0.03		
0.19328	0.03	0.03		
0.2173	0.016118	0.03		
0.23054	0.033775	0.03		
0.24065	0.047259	0.03		
0.27978	0.099425	0.03		
0.32158	0.15516	0.03		
0.34647	0.18834	0.03022		
0.38604	0.24111	0.096179		
0.41679	0.28211	0.14743		
0.43751	0.30973	0.18196		
0.46269	0.34331	0.22393		
0.48384	0.37152	0.25919		
0.4929	0.38359	0.27428		
0.49997	0.39301	0.28606		
0.49697	0.38901	0.28106		
0.49472	0.38602	0.27731		
0.49049	0.38038	0.27026		
0.48283	0.37017	0.2575		
0.4705	0.35372	0.23694		
0.44988	0.32622	0.20257		
0.43675	0.30873	0.1807		
0.43137	0.30154	0.17172		
0.42548	0.29369	0.16191		
0.415	0.27972	0.14444		
0.40571	0.26734	0.12897		
0.40227	0.26274	0.12322		
0.39964	0.25924	0.11884		
0.39571	0.254	0.1123		
0.3986	0.25786	0.11711		
0.39902	0.25842	0.11782		
0.40185	0.26218	0.12252		
0.39825	0.25739	0.11653		
0.39894	0.25831	0.11768		
0.3908	0.24746	0.10412		
0.38243	0.23629	0.090155		
0.37745	0.22966	0.081861		
0.36977	0.21942	0.069067		
0.37073	0.22069	0.07066		
0.36834	0.21751	0.066682		
0.37254	0.22311	0.073676		
0.37084	0.22084	0.070842		
0.36866	0.21794	0.067214		
0.36536	0.21353	0.061706		
0.37276	0.2234	0.074045		
0.37274	0.22337	0.074003		
0.37674	0.22871	0.080684		
0.3815	0.23506	0.088611		
0.37514	0.22658	0.078014		
0.36851	0.21773	0.066954		
0.37047	0.22034	0.07022		
0.36361	0.2112	0.058787		
0.3584	0.20426	0.050111		
0.35757	0.20314	0.048721		
0.35278	0.19676	0.040738		
0.34181	0.18214	0.022462		
0.34466	0.18593	0.027208		
0.34304	0.18377	0.024504		
0.3379	0.17692	0.015943		
0.33539	0.17357	0.011755		
0.32605	0.16113	0.03		
0.32294	0.15698	0.03		
0.30819	0.13731	0.03		
0.31061	0.14054	0.03		
0.30373	0.13136	0.03		
0.2943	0.11879	0.03		
0.30319	0.13065	0.03		
0.3075	0.13639	0.03		
0.30925	0.13872	0.03		
0.29519	0.11997	0.03		
0.27957	0.099156	0.03		
0.2601	0.073194	0.03		
0.2286	0.031187	0.03		
0.18909	0.03	0.03		
0.14745	0.03	0.03		
0.10311	0.03	0.03		
0.055076	0.03	0.03		
0.014209	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.060387	0.03	0.03		
0.12994	0.03	0.03		
0.22875	0.031394	0.03		
0.29434	0.11884	0.03		
0.3431	0.18385	0.024605		
0.38028	0.23343	0.086582		
0.42139	0.28825	0.1551		
0.44747	0.32301	0.19855		
0.45557	0.33382	0.21206		
0.45834	0.33751	0.21668		
0.45854	0.33777	0.21701		
0.44686	0.3222	0.19754		
0.44166	0.31526	0.18887		
0.43692	0.30895	0.18098		
0.4386	0.3112	0.18379		
0.43306	0.3038	0.17455		
0.42997	0.29969	0.1694		
0.4268	0.29546	0.16412		
0.41848	0.28437	0.15025		
0.41949	0.28571	0.15193		
0.41464	0.27925	0.14385		
0.41034	0.2735	0.13667		
0.39389	0.25158	0.10926		
0.39309	0.25051	0.10793		
0.39042	0.24695	0.10348		
0.38657	0.24182	0.097066		
0.38413	0.23856	0.092989		
0.38764	0.24324	0.098839		
0.38043	0.23363	0.086824		
0.37571	0.22734	0.078961		
0.37711	0.2292	0.081293		
0.36961	0.2192	0.068789		
0.35846	0.20434	0.050218		
0.34658	0.1885	0.030419		
0.33591	0.17427	0.012627		
0.33274	0.17004	0.0073458		
0.32845	0.16432	0.00019742		
0.32315	0.15725	0.03		
0.32919	0.16531	0.0014282		
0.31423	0.14536	0.03		
0.31422	0.14536	0.03		
0.30869	0.13798	0.03		
0.30082	0.12748	0.03		
0.29068	0.11396	0.03		
0.28531	0.1068	0.03		
0.27903	0.098422	0.03		
0.27298	0.090364	0.03		
0.27345	0.090989	0.03		
0.27088	0.08756	0.03		
0.26341	0.077608	0.03		
0.2436	0.051186	0.03		
0.23282	0.036815	0.03		
0.22913	0.031892	0.03		
0.22526	0.026733	0.03		
0.20889	0.0049031	0.03		
0.20041	0.03	0.03		
0.19793	0.03	0.03		
0.20454	0.03	0.03		
0.20845	0.0043197	0.03		
0.20624	0.0013764	0.03		
0.20291	0.03	0.03		
0.21187	0.0088839	0.03		
0.22168	0.021967	0.03		
0.22153	0.021756	0.03		
0.22051	0.020408	0.03		
0.21771	0.016664	0.03		
0.22492	0.026278	0.03		
0.22454	0.025774	0.03		
0.20886	0.0048692	0.03		
0.19654	0.03	0.03		
0.18895	0.03	0.03		
0.18003	0.03	0.03		
0.16783	0.03	0.03		
0.15163	0.03	0.03		
0.11075	0.03	0.03		
0.10221	0.03	0.03		
0.092017	0.03	0.03		
0.061481	0.03	0.03		
0.021197	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0072583	0.03	0.03		
0.033632	0.03	0.03		
0.079617	0.03	0.03		
0.090259	0.03	0.03		
0.11679	0.03	0.03		
0.13522	0.03	0.03		
0.18546	0.03	0.03		
0.20229	0.03	0.03		
0.23854	0.044446	0.03		
0.27688	0.095559	0.03		
0.32565	0.16058	0.03		
0.35797	0.20368	0.049392		
0.38942	0.24561	0.10181		
0.43582	0.30748	0.17915		
0.48541	0.37361	0.2618		
0.50174	0.39537	0.28901		
0.52435	0.42552	0.32669		
0.54481	0.4528	0.36079		
0.563	0.47705	0.39111		
0.58366	0.5046	0.42554		
0.59114	0.51457	0.43801		
0.59655	0.52179	0.44703		
0.60745	0.53632	0.46519		
0.61854	0.5511	0.48367		
0.61899	0.5517	0.48442		
0.61597	0.54768	0.47939		
0.61432	0.54548	0.47664		
0.61638	0.54823	0.48008		
0.62378	0.5581	0.49241		
0.62879	0.56478	0.50077		
0.63152	0.56842	0.50531		
0.63225	0.56938	0.50652		
0.63502	0.57308	0.51115		
0.63367	0.57128	0.50889		
0.63387	0.57155	0.50923		
0.62729	0.56277	0.49826		
0.6237	0.55798	0.49227		
0.62546	0.56034	0.49522		
0.62157	0.55514	0.48872		
0.62226	0.55607	0.48987		
0.62575	0.56072	0.49569		
0.63058	0.56716	0.50374		
0.63226	0.5694	0.50654		
0.63609	0.57451	0.51293		
0.64411	0.5852	0.52629		
0.6498	0.59279	0.53578		
0.64787	0.59022	0.53257		
0.64562	0.58721	0.52881		
0.64704	0.58911	0.53117		
0.65147	0.59501	0.53856		
0.65604	0.60111	0.54618		
0.65735	0.60285	0.54835		
0.66208	0.60916	0.55625		
0.66616	0.61461	0.56305		
0.66851	0.61774	0.56697		
0.66757	0.61648	0.56539		
0.66638	0.6149	0.56342		
0.66402	0.61175	0.55948		
0.66976	0.6194	0.56904		
0.66775	0.61672	0.56569		
0.66579	0.6141	0.56242		
0.66772	0.61668	0.56565		
0.66865	0.61792	0.56719		
0.66937	0.61888	0.56839		
0.66571	0.61401	0.5623		
0.66186	0.60887	0.55588		
0.65788	0.60356	0.54924		
0.65621	0.60133	0.54646		
0.65249	0.59637	0.54025		
0.6493	0.59212	0.53494		
0.65209	0.59584	0.53959		
0.64728	0.58943	0.53158		
0.64484	0.58618	0.52752		
0.63863	0.5779	0.51716		
0.63072	0.56735	0.50398		
0.61641	0.54827	0.48013		
0.59339	0.51757	0.44176		
0.57763	0.49657	0.4155		
0.56213	0.47589	0.38966		
0.53394	0.43831	0.34268		
0.50944	0.40564	0.30185		
0.477	0.3624	0.24779		
0.45221	0.32934	0.20647		
0.41786	0.28353	0.14921		
0.38979	0.2461	0.10242		
0.35968	0.20596	0.05224		
0.34701	0.18907	0.031123		
0.32327	0.15742	0.03		
0.31535	0.14685	0.03		
0.3222	0.15598	0.03		
0.31981	0.1528	0.03		
0.30864	0.13791	0.03		
0.3083	0.13745	0.03		
0.301	0.12772	0.03		
0.30299	0.13037	0.03		
0.31152	0.14174	0.03		
0.3155	0.14706	0.03		
0.31982	0.15282	0.03		
0.33512	0.17321	0.011308		
0.34138	0.18156	0.021742		
0.35366	0.19793	0.042204		
0.37177	0.22208	0.072388		
0.3895	0.24572	0.10194		
0.39859	0.25785	0.1171		
0.42122	0.28801	0.1548		
0.4638	0.34479	0.22578		
0.50168	0.3953	0.28892		
0.53797	0.44369	0.3494		
0.56267	0.47661	0.39056		
0.58176	0.50207	0.42239		
0.60698	0.5357	0.46441		
0.61035	0.54018	0.47002		
0.60742	0.53629	0.46515		
0.60512	0.53322	0.46132		
0.60514	0.53324	0.46135		
0.60159	0.5285	0.45542		
0.58311	0.50387	0.42463		
0.56555	0.48045	0.39536		
0.54167	0.44861	0.35555		
0.51481	0.4128	0.31079		
0.49567	0.38728	0.2789		
0.47714	0.36258	0.24801		
0.45661	0.33521	0.2138		
0.43559	0.30718	0.17876		
0.41865	0.28458	0.15052		
0.39306	0.25047	0.10787		
0.36542	0.21362	0.061814		
0.34283	0.1835	0.024161		
0.32176	0.1554	0.03		
0.29946	0.12566	0.03		
0.2814	0.10159	0.03		
0.2591	0.07186	0.03		
0.24602	0.05441	0.03		
0.22461	0.025868	0.03		
0.19059	0.03	0.03		
0.16628	0.03	0.03		
0.15702	0.03	0.03		
0.14622	0.03	0.03		
0.11109	0.03	0.03		
0.093982	0.03	0.03		
0.072924	0.03	0.03		
0.054771	0.03	0.03		
0.013686	0.03	0.03		
0.0085903	0.03	0.03		
0.0033139	0.03	0.03		
0.0028936	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0063371	0.03	0.03		
0.012184	0.03	0.03		
0.018919	0.03	0.03		
0.021957	0.03	0.03		
0.028462	0.03	0.03		
0.02149	0.03	0.03		
0.026049	0.03	0.03		
0.06093	0.03	0.03		
0.072061	0.03	0.03		
0.091609	0.03	0.03		
0.098462	0.03	0.03		
0.092005	0.03	0.03		
0.091408	0.03	0.03		
0.11371	0.03	0.03		
0.13307	0.03	0.03		
0.13377	0.03	0.03		
0.16479	0.03	0.03		
0.17329	0.03	0.03		
0.19047	0.03	0.03		
0.21028	0.0067675	0.03		
0.23019	0.033313	0.03		
0.24375	0.051394	0.03		
0.26919	0.085311	0.03		
0.29401	0.1184	0.03		
0.31015	0.13992	0.03		
0.3321	0.16918	0.0062703		
0.35086	0.1942	0.037543		
0.37728	0.22942	0.08157		
0.38916	0.24527	0.10138		
0.39535	0.25352	0.11169		
0.40834	0.27084	0.13335		
0.42125	0.28806	0.15486		
0.43874	0.31138	0.18402		
0.46426	0.3454	0.22654		
0.47897	0.36501	0.25106		
0.49103	0.3811	0.27117		
0.50585	0.40086	0.29587		
0.52499	0.42637	0.32776		
0.52895	0.43165	0.33436		
0.53195	0.43565	0.33936		
0.53453	0.43909	0.34366		
0.53204	0.43578	0.33951		
0.53405	0.43846	0.34286		
0.53141	0.43493	0.33846		
0.52997	0.43301	0.33605		
0.52282	0.42349	0.32415		
0.519	0.41839	0.31777		
0.51494	0.41298	0.31101		
0.5101	0.40652	0.30294		
0.49962	0.39255	0.28548		
0.48937	0.37889	0.2684		
0.47772	0.36335	0.24897		
0.4802	0.36666	0.25311		
0.47821	0.36401	0.2498		
0.46949	0.35237	0.23525		
0.46001	0.33974	0.21947		
0.45562	0.33389	0.21215		
0.45557	0.33382	0.21207		
0.43926	0.31206	0.18487		
0.43031	0.30013	0.16995		
0.41811	0.28387	0.14964		
0.40351	0.2644	0.1253		
0.39373	0.25137	0.109		
0.40474	0.26604	0.12734		
0.39814	0.25724	0.11634		
0.37038	0.22023	0.070083		
0.36485	0.21285	0.060858		
0.3546	0.19918	0.043773		
0.34229	0.18277	0.02326		
0.33856	0.17781	0.01705		
0.33695	0.17565	0.014358		
0.3294	0.16559	0.0017812		
0.31814	0.15057	0.03		
0.31069	0.14064	0.03		
0.309	0.13839	0.03		
0.30685	0.13553	0.03		
0.29453	0.11909	0.03		
0.28355	0.10445	0.03		
0.27925	0.098718	0.03		
0.28009	0.099836	0.03		
0.27782	0.096811	0.03		
0.27568	0.093961	0.03		
0.26736	0.082864	0.03		
0.26617	0.081284	0.03		
0.26166	0.075275	0.03		
0.25808	0.070494	0.03		
0.25319	0.06398	0.03		
0.24952	0.059086	0.03		
0.25138	0.061568	0.03		
0.25294	0.063646	0.03		
0.24732	0.056152	0.03		
0.24336	0.050869	0.03		
0.24559	0.053839	0.03		
0.24563	0.053891	0.03		
0.24952	0.059079	0.03		
0.25393	0.06496	0.03		
0.2513	0.061455	0.03		
0.23922	0.045343	0.03		
0.23167	0.035277	0.03		
0.20809	0.0038468	0.03		
0.17996	0.03	0.03		
0.14405	0.03	0.03		
0.12977	0.03	0.03		
0.10825	0.03	0.03		
0.091841	0.03	0.03		
0.074	0.03	0.03		
0.053501	0.03	0.03		
0.035754	0.03	0.03		
0.0082172	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0070635	0.03	0.03		
0.01856	0.03	0.03		
0.049187	0.03	0.03		
0.082129	0.03	0.03		
0.11015	0.03	0.03		
0.13398	0.03	0.03		
0.17335	0.03	0.03		
0.21323	0.010698	0.03		
0.23512	0.039881	0.03		
0.27121	0.088008	0.03		
0.30433	0.13216	0.03		
0.33849	0.17771	0.01693		
0.37119	0.22132	0.071435		
0.39723	0.25602	0.11482		
0.41144	0.27498	0.13851		
0.43545	0.30699	0.17853		
0.45403	0.33176	0.2095		
0.46736	0.34954	0.23171		
0.4797	0.36599	0.25228		
0.48665	0.37526	0.26387		
0.49051	0.3804	0.27029		
0.48867	0.37795	0.26723		
0.48093	0.36763	0.25433		
0.47046	0.35366	0.23687		
0.47782	0.36349	0.24915		
0.47863	0.36456	0.25049		
0.47501	0.35973	0.24446		
0.46458	0.34583	0.22708		
0.46471	0.346	0.22729		
0.46413	0.34523	0.22632		
0.46468	0.34597	0.22725		
0.46826	0.35073	0.23321		
0.46098	0.34103	0.22108		
0.45571	0.33401	0.2123		
